2024/04/23 00:05,01F0017N,01F0005N,31,44,23
2024/04/23 00:05,01F0017N,01F0005N,32,46,10
2024/04/23 00:05,01F0017N,01F0005N,41,54,1
2024/04/23 00:05,01F0017N,01F0005N,42,47,1
2024/04/23 00:05,01F0017N,01F0005N,5,0,0
2024/04/23 00:05,01F0029N,01F0017N,31,45,34
2024/04/23 00:05,01F0029N,01F0017N,32,47,8
2024/04/23 00:05,01F0029N,01F0017N,41,51,1
2024/04/23 00:05,01F0029N,01F0017N,42,46,1
2024/04/23 00:05,01F0029N,01F0017N,5,51,2
2024/04/23 00:05,01F0005S,01F0017S,31,45,20
2024/04/23 00:05,01F0005S,01F0017S,32,47,7
2024/04/23 00:05,01F0005S,01F0017S,41,0,0
2024/04/23 00:05,01F0005S,01F0017S,42,54,1
2024/04/23 00:05,01F0005S,01F0017S,5,0,0
2024/04/23 00:05,01F0061N,01F0029N,31,114,40
2024/04/23 00:05,01F0061N,01F0029N,32,123,6
2024/04/23 00:05,01F0061N,01F0029N,41,133,1
2024/04/23 00:05,01F0061N,01F0029N,42,125,2
2024/04/23 00:05,01F0061N,01F0029N,5,0,0
2024/04/23 00:05,01F0017S,01F0029S,31,43,20
2024/04/23 00:05,01F0017S,01F0029S,32,45,9
2024/04/23 00:05,01F0017S,01F0029S,41,0,0
2024/04/23 00:05,01F0017S,01F0029S,42,0,0
2024/04/23 00:05,01F0017S,01F0029S,5,0,0
2024/04/23 00:05,01F0099N,01F0061N,31,138,47
2024/04/23 00:05,01F0099N,01F0061N,32,144,9
2024/04/23 00:05,01F0099N,01F0061N,41,0,0
2024/04/23 00:05,01F0099N,01F0061N,42,200,2
2024/04/23 00:05,01F0099N,01F0061N,5,133,1
2024/04/23 00:05,01F0029S,01F0061S,31,119,24
2024/04/23 00:05,01F0029S,01F0061S,32,117,8
2024/04/23 00:05,01F0029S,01F0061S,41,0,0
2024/04/23 00:05,01F0029S,01F0061S,42,137,1
2024/04/23 00:05,01F0029S,01F0061S,5,0,0
2024/04/23 00:05,01F0147N,01F0099N,31,174,34
2024/04/23 00:05,01F0147N,01F0099N,32,191,7
2024/04/23 00:05,01F0147N,01F0099N,41,0,0
2024/04/23 00:05,01F0147N,01F0099N,42,202,4
2024/04/23 00:05,01F0147N,01F0099N,5,208,1
2024/04/23 00:05,01H0174N,01F0099N,31,275,10
2024/04/23 00:05,01H0174N,01F0099N,32,268,4
2024/04/23 00:05,01H0174N,01F0099N,41,0,0
2024/04/23 00:05,01H0174N,01F0099N,42,0,0
2024/04/23 00:05,01H0174N,01F0099N,5,0,0
2024/04/23 00:05,03F0087S,01F0099N,31,0,0
2024/04/23 00:05,03F0087S,01F0099N,32,0,0
2024/04/23 00:05,03F0087S,01F0099N,41,0,0
2024/04/23 00:05,03F0087S,01F0099N,42,0,0
2024/04/23 00:05,03F0087S,01F0099N,5,0,0
2024/04/23 00:05,03F0116N,01F0099N,31,88,9
2024/04/23 00:05,03F0116N,01F0099N,32,91,3
2024/04/23 00:05,03F0116N,01F0099N,41,0,0
2024/04/23 00:05,03F0116N,01F0099N,42,0,0
2024/04/23 00:05,03F0116N,01F0099N,5,77,1
2024/04/23 00:05,01F0061S,01F0099S,31,139,21
2024/04/23 00:05,01F0061S,01F0099S,32,134,12
2024/04/23 00:05,01F0061S,01F0099S,41,0,0
2024/04/23 00:05,01F0061S,01F0099S,42,158,1
2024/04/23 00:05,01F0061S,01F0099S,5,149,4
2024/04/23 00:05,01F0155N,01F0147N,31,29,57
2024/04/23 00:05,01F0155N,01F0147N,32,30,13
2024/04/23 00:05,01F0155N,01F0147N,41,0,0
2024/04/23 00:05,01F0155N,01F0147N,42,30,8
2024/04/23 00:05,01F0155N,01F0147N,5,29,1
2024/04/23 00:05,01F0099S,01F0147S,31,183,13
2024/04/23 00:05,01F0099S,01F0147S,32,179,8
2024/04/23 00:05,01F0099S,01F0147S,41,0,0
2024/04/23 00:05,01F0099S,01F0147S,42,203,2
2024/04/23 00:05,01F0099S,01F0147S,5,191,1
2024/04/23 00:05,03F0087S,01F0147S,31,196,4
2024/04/23 00:05,03F0087S,01F0147S,32,0,0
2024/04/23 00:05,03F0087S,01F0147S,41,0,0
2024/04/23 00:05,03F0087S,01F0147S,42,0,0
2024/04/23 00:05,03F0087S,01F0147S,5,0,0
2024/04/23 00:05,03F0116N,01F0147S,31,216,4
2024/04/23 00:05,03F0116N,01F0147S,32,214,1
2024/04/23 00:05,03F0116N,01F0147S,41,0,0
2024/04/23 00:05,03F0116N,01F0147S,42,231,2
2024/04/23 00:05,03F0116N,01F0147S,5,210,1
2024/04/23 00:05,01F0213N,01F0155N,31,215,51
2024/04/23 00:05,01F0213N,01F0155N,32,215,11
2024/04/23 00:05,01F0213N,01F0155N,41,0,0
2024/04/23 00:05,01F0213N,01F0155N,42,232,4
2024/04/23 00:05,01F0213N,01F0155N,5,211,2
2024/04/23 00:05,01F0147S,01F0155S,31,28,28
2024/04/23 00:05,01F0147S,01F0155S,32,29,8
2024/04/23 00:05,01F0147S,01F0155S,41,0,0
2024/04/23 00:05,01F0147S,01F0155S,42,32,4
2024/04/23 00:05,01F0147S,01F0155S,5,29,3
2024/04/23 00:05,01F0155S,01F0182S,31,103,29
2024/04/23 00:05,01F0155S,01F0182S,32,98,6
2024/04/23 00:05,01F0155S,01F0182S,41,0,0
2024/04/23 00:05,01F0155S,01F0182S,42,113,3
2024/04/23 00:05,01F0155S,01F0182S,5,103,2
2024/04/23 00:05,01F0233N,01F0213N,31,77,33
2024/04/23 00:05,01F0233N,01F0213N,32,83,5
2024/04/23 00:05,01F0233N,01F0213N,41,0,0
2024/04/23 00:05,01F0233N,01F0213N,42,73,2
2024/04/23 00:05,01F0233N,01F0213N,5,81,2
2024/04/23 00:05,01F0256N,01F0233N,31,86,57
2024/04/23 00:05,01F0256N,01F0233N,32,88,10
2024/04/23 00:05,01F0256N,01F0233N,41,85,1
2024/04/23 00:05,01F0256N,01F0233N,42,77,1
2024/04/23 00:05,01F0256N,01F0233N,5,92,3
2024/04/23 00:05,01F0182S,01F0248S,31,240,23
2024/04/23 00:05,01F0182S,01F0248S,32,262,9
2024/04/23 00:05,01F0182S,01F0248S,41,0,0
2024/04/23 00:05,01F0182S,01F0248S,42,271,1
2024/04/23 00:05,01F0182S,01F0248S,5,284,2
2024/04/23 00:05,01F0293N,01F0256N,31,133,51
2024/04/23 00:05,01F0293N,01F0256N,32,132,4
2024/04/23 00:05,01F0293N,01F0256N,41,141,1
2024/04/23 00:05,01F0293N,01F0256N,42,150,6
2024/04/23 00:05,01F0293N,01F0256N,5,141,3
2024/04/23 00:05,01F0248S,01F0264S,31,56,55
2024/04/23 00:05,01F0248S,01F0264S,32,61,10
2024/04/23 00:05,01F0248S,01F0264S,41,0,0
2024/04/23 00:05,01F0248S,01F0264S,42,78,1
2024/04/23 00:05,01F0248S,01F0264S,5,61,1
2024/04/23 00:05,01F0340N,01F0293N,31,162,46
2024/04/23 00:05,01F0340N,01F0293N,32,164,9
