2024/04/23 12:35,01F0017N,01F0005N,31,46,45
2024/04/23 12:35,01F0017N,01F0005N,32,48,20
2024/04/23 12:35,01F0017N,01F0005N,41,49,6
2024/04/23 12:35,01F0017N,01F0005N,42,49,1
2024/04/23 12:35,01F0017N,01F0005N,5,0,0
2024/04/23 12:35,01F0029N,01F0017N,31,47,52
2024/04/23 12:35,01F0029N,01F0017N,32,48,28
2024/04/23 12:35,01F0029N,01F0017N,41,47,6
2024/04/23 12:35,01F0029N,01F0017N,42,50,3
2024/04/23 12:35,01F0029N,01F0017N,5,49,2
2024/04/23 12:35,01F0005S,01F0017S,31,49,46
2024/04/23 12:35,01F0005S,01F0017S,32,51,20
2024/04/23 12:35,01F0005S,01F0017S,41,51,4
2024/04/23 12:35,01F0005S,01F0017S,42,0,0
2024/04/23 12:35,01F0005S,01F0017S,5,0,0
2024/04/23 12:35,01F0061N,01F0029N,31,121,70
2024/04/23 12:35,01F0061N,01F0029N,32,122,28
2024/04/23 12:35,01F0061N,01F0029N,41,121,6
2024/04/23 12:35,01F0061N,01F0029N,42,131,5
2024/04/23 12:35,01F0061N,01F0029N,5,137,5
2024/04/23 12:35,01F0017S,01F0029S,31,48,71
2024/04/23 12:35,01F0017S,01F0029S,32,47,30
2024/04/23 12:35,01F0017S,01F0029S,41,52,5
2024/04/23 12:35,01F0017S,01F0029S,42,0,0
2024/04/23 12:35,01F0017S,01F0029S,5,0,0
2024/04/23 12:35,01F0099N,01F0061N,31,160,116
2024/04/23 12:35,01F0099N,01F0061N,32,161,43
2024/04/23 12:35,01F0099N,01F0061N,41,158,7
2024/04/23 12:35,01F0099N,01F0061N,42,201,7
2024/04/23 12:35,01F0099N,01F0061N,5,184,18
2024/04/23 12:35,01F0029S,01F0061S,31,125,91
2024/04/23 12:35,01F0029S,01F0061S,32,131,29
2024/04/23 12:35,01F0029S,01F0061S,41,135,5
2024/04/23 12:35,01F0029S,01F0061S,42,134,1
2024/04/23 12:35,01F0029S,01F0061S,5,118,1
2024/04/23 12:35,01F0147N,01F0099N,31,191,72
2024/04/23 12:35,01F0147N,01F0099N,32,194,16
2024/04/23 12:35,01F0147N,01F0099N,41,203,5
2024/04/23 12:35,01F0147N,01F0099N,42,182,2
2024/04/23 12:35,01F0147N,01F0099N,5,218,11
2024/04/23 12:35,01H0174N,01F0099N,31,293,43
2024/04/23 12:35,01H0174N,01F0099N,32,296,17
2024/04/23 12:35,01H0174N,01F0099N,41,0,0
2024/04/23 12:35,01H0174N,01F0099N,42,0,0
2024/04/23 12:35,01H0174N,01F0099N,5,0,0
2024/04/23 12:35,03F0087S,01F0099N,31,0,0
2024/04/23 12:35,03F0087S,01F0099N,32,1664,1
2024/04/23 12:35,03F0087S,01F0099N,41,0,0
2024/04/23 12:35,03F0087S,01F0099N,42,0,0
2024/04/23 12:35,03F0087S,01F0099N,5,0,0
2024/04/23 12:35,03F0116N,01F0099N,31,98,38
2024/04/23 12:35,03F0116N,01F0099N,32,102,12
2024/04/23 12:35,03F0116N,01F0099N,41,103,1
2024/04/23 12:35,03F0116N,01F0099N,42,103,3
2024/04/23 12:35,03F0116N,01F0099N,5,102,12
2024/04/23 12:35,01F0061S,01F0099S,31,150,136
2024/04/23 12:35,01F0061S,01F0099S,32,152,47
2024/04/23 12:35,01F0061S,01F0099S,41,154,4
2024/04/23 12:35,01F0061S,01F0099S,42,161,8
2024/04/23 12:35,01F0061S,01F0099S,5,181,10
2024/04/23 12:35,01F0155N,01F0147N,31,32,131
2024/04/23 12:35,01F0155N,01F0147N,32,33,41
2024/04/23 12:35,01F0155N,01F0147N,41,36,2
2024/04/23 12:35,01F0155N,01F0147N,42,35,26
2024/04/23 12:35,01F0155N,01F0147N,5,34,25
2024/04/23 12:35,01F0099S,01F0147S,31,193,73
2024/04/23 12:35,01F0099S,01F0147S,32,200,21
2024/04/23 12:35,01F0099S,01F0147S,41,220,4
2024/04/23 12:35,01F0099S,01F0147S,42,227,14
2024/04/23 12:35,01F0099S,01F0147S,5,221,12
2024/04/23 12:35,03F0087S,01F0147S,31,216,8
2024/04/23 12:35,03F0087S,01F0147S,32,1395,2
2024/04/23 12:35,03F0087S,01F0147S,41,234,1
2024/04/23 12:35,03F0087S,01F0147S,42,241,2
2024/04/23 12:35,03F0087S,01F0147S,5,249,8
2024/04/23 12:35,03F0116N,01F0147S,31,220,10
2024/04/23 12:35,03F0116N,01F0147S,32,221,12
2024/04/23 12:35,03F0116N,01F0147S,41,0,0
2024/04/23 12:35,03F0116N,01F0147S,42,233,3
2024/04/23 12:35,03F0116N,01F0147S,5,2195,3
2024/04/23 12:35,01F0213N,01F0155N,31,265,102
2024/04/23 12:35,01F0213N,01F0155N,32,268,30
2024/04/23 12:35,01F0213N,01F0155N,41,292,1
2024/04/23 12:35,01F0213N,01F0155N,42,277,16
2024/04/23 12:35,01F0213N,01F0155N,5,265,22
2024/04/23 12:35,01F0147S,01F0155S,31,33,129
2024/04/23 12:35,01F0147S,01F0155S,32,33,45
2024/04/23 12:35,01F0147S,01F0155S,41,40,5
2024/04/23 12:35,01F0147S,01F0155S,42,36,18
2024/04/23 12:35,01F0147S,01F0155S,5,35,28
2024/04/23 12:35,01F0155S,01F0182S,31,154,101
2024/04/23 12:35,01F0155S,01F0182S,32,154,35
2024/04/23 12:35,01F0155S,01F0182S,41,172,2
2024/04/23 12:35,01F0155S,01F0182S,42,156,12
2024/04/23 12:35,01F0155S,01F0182S,5,161,16
2024/04/23 12:35,01F0233N,01F0213N,31,91,88
2024/04/23 12:35,01F0233N,01F0213N,32,96,32
2024/04/23 12:35,01F0233N,01F0213N,41,82,2
2024/04/23 12:35,01F0233N,01F0213N,42,92,18
2024/04/23 12:35,01F0233N,01F0213N,5,92,29
2024/04/23 12:35,01F0256N,01F0233N,31,110,225
2024/04/23 12:35,01F0256N,01F0233N,32,119,56
2024/04/23 12:35,01F0256N,01F0233N,41,115,6
2024/04/23 12:35,01F0256N,01F0233N,42,108,22
2024/04/23 12:35,01F0256N,01F0233N,5,99,28
2024/04/23 12:35,01F0182S,01F0248S,31,438,89
2024/04/23 12:35,01F0182S,01F0248S,32,440,34
2024/04/23 12:35,01F0182S,01F0248S,41,0,0
2024/04/23 12:35,01F0182S,01F0248S,42,438,20
2024/04/23 12:35,01F0182S,01F0248S,5,441,42
2024/04/23 12:35,01F0293N,01F0256N,31,148,228
2024/04/23 12:35,01F0293N,01F0256N,32,154,69
2024/04/23 12:35,01F0293N,01F0256N,41,159,9
2024/04/23 12:35,01F0293N,01F0256N,42,156,28
2024/04/23 12:35,01F0293N,01F0256N,5,158,32
2024/04/23 12:35,01F0248S,01F0264S,31,65,199
2024/04/23 12:35,01F0248S,01F0264S,32,70,69
2024/04/23 12:35,01F0248S,01F0264S,41,63,2
2024/04/23 12:35,01F0248S,01F0264S,42,68,30
2024/04/23 12:35,01F0248S,01F0264S,5,68,30
2024/04/23 12:35,01F0340N,01F0293N,31,182,200
2024/04/23 12:35,01F0340N,01F0293N,32,191,53
2024/04/23 12:35,01F0340N,01F0293N,41,198,8
2024/04/23 12:35,01F0340N,01F0293N,42,212,17
2024/04/23 12:35,01F0340N,01F0293N,5,212,12
2024/04/23 12:35,01F0264S,01F0293S,31,113,185
2024/04/23 12:35,01F0264S,01F0293S,32,118,53
2024/04/23 12:35,01F0264S,01F0293S,41,120,11
2024/04/23 12:35,01F0264S,01F0293S,42,126,35
2024/04/23 12:35,01F0264S,01F0293S,5,121,30
2024/04/23 12:35,01F0293S,01F0339S,31,171,157
2024/04/23 12:35,01F0293S,01F0339S,32,175,60
2024/04/23 12:35,01F0293S,01F0339S,41,187,9
2024/04/23 12:35,01F0293S,01F0339S,42,184,15
