2024/04/23 17:15,01F0017N,01F0005N,31,46,68
2024/04/23 17:15,01F0017N,01F0005N,32,47,17
2024/04/23 17:15,01F0017N,01F0005N,41,47,5
2024/04/23 17:15,01F0017N,01F0005N,42,52,1
2024/04/23 17:15,01F0017N,01F0005N,5,0,0
2024/04/23 17:15,01F0029N,01F0017N,31,47,96
2024/04/23 17:15,01F0029N,01F0017N,32,48,25
2024/04/23 17:15,01F0029N,01F0017N,41,47,5
2024/04/23 17:15,01F0029N,01F0017N,42,49,3
2024/04/23 17:15,01F0029N,01F0017N,5,0,0
2024/04/23 17:15,01F0005S,01F0017S,31,50,70
2024/04/23 17:15,01F0005S,01F0017S,32,48,22
2024/04/23 17:15,01F0005S,01F0017S,41,47,4
2024/04/23 17:15,01F0005S,01F0017S,42,46,2
2024/04/23 17:15,01F0005S,01F0017S,5,0,0
2024/04/23 17:15,01F0061N,01F0029N,31,124,118
2024/04/23 17:15,01F0061N,01F0029N,32,126,32
2024/04/23 17:15,01F0061N,01F0029N,41,126,6
2024/04/23 17:15,01F0061N,01F0029N,42,133,2
2024/04/23 17:15,01F0061N,01F0029N,5,0,0
2024/04/23 17:15,01F0017S,01F0029S,31,49,90
2024/04/23 17:15,01F0017S,01F0029S,32,48,27
2024/04/23 17:15,01F0017S,01F0029S,41,49,4
2024/04/23 17:15,01F0017S,01F0029S,42,46,2
2024/04/23 17:15,01F0017S,01F0029S,5,51,1
2024/04/23 17:15,01F0099N,01F0061N,31,188,151
2024/04/23 17:15,01F0099N,01F0061N,32,187,65
2024/04/23 17:15,01F0099N,01F0061N,41,195,7
2024/04/23 17:15,01F0099N,01F0061N,42,234,3
2024/04/23 17:15,01F0099N,01F0061N,5,2654,1
2024/04/23 17:15,01F0029S,01F0061S,31,125,111
2024/04/23 17:15,01F0029S,01F0061S,32,126,34
2024/04/23 17:15,01F0029S,01F0061S,41,135,7
2024/04/23 17:15,01F0029S,01F0061S,42,140,3
2024/04/23 17:15,01F0029S,01F0061S,5,143,2
2024/04/23 17:15,01F0147N,01F0099N,31,192,73
2024/04/23 17:15,01F0147N,01F0099N,32,198,26
2024/04/23 17:15,01F0147N,01F0099N,41,196,3
2024/04/23 17:15,01F0147N,01F0099N,42,204,3
2024/04/23 17:15,01F0147N,01F0099N,5,200,5
2024/04/23 17:15,01H0174N,01F0099N,31,294,67
2024/04/23 17:15,01H0174N,01F0099N,32,291,22
